0.14,-9.82,-0.79,1.26,0.67,-1.08
-0.02,-9.82,-0.80,1.25,0.31,-1.21
-0.15,-9.78,-0.74,1.30,0.83,-1.24
0.05,-9.82,-0.87,1.26,0.47,-1.24
-0.05,-9.81,-0.66,1.32,0.70,-1.16
0.00,-9.84,-0.79,1.34,0.50,-0.98
-0.11,-9.91,-0.67,1.25,0.47,-1.34
0.03,-9.84,-0.73,1.41,0.85,-1.33
-0.13,-9.77,-0.75,1.16,0.47,-1.34
-0.04,-9.78,-0.90,1.18,0.63,-1.05
-0.04,-9.84,-0.78,1.17,0.63,-1.26
0.01,-9.79,-0.82,1.30,0.76,-1.26
-0.02,-9.83,-0.63,1.27,0.79,-1.13
-0.03,-9.67,-0.85,1.30,0.55,-1.11
-0.04,-9.83,-0.72,1.37,0.76,-1.16
0.15,-9.84,-0.88,1.11,0.79,-1.27
-0.05,-9.80,-0.81,1.27,1.60,-1.17
0.14,-9.95,-1.11,1.50,5.55,-1.13
-0.02,-9.83,-1.16,1.82,13.18,-1.31
0.03,-9.83,-1.17,2.11,21.40,-1.60
0.08,-9.80,-1.09,2.36,28.84,-1.51
-0.03,-9.85,-1.17,2.64,36.61,-1.50
-0.06,-9.95,-1.03,2.74,39.98,-1.62
-0.12,-9.75,-0.79,2.89,41.40,-1.63
-0.14,-9.84,-0.80,2.98,43.96,-1.60
-0.18,-9.81,-1.01,3.06,47.00,-1.50
-0.19,-9.78,-0.77,3.13,48.75,-1.65
-0.23,-9.85,-0.65,3.33,47.73,-1.66
-0.24,-9.72,-0.72,3.08,45.66,-1.62
-0.21,-9.84,-0.65,2.99,43.12,-1.71
-0.21,-9.67,-0.52,2.89,39.18,-1.53
-0.19,-9.87,-0.68,2.65,38.40,-1.64
-0.12,-9.81,-0.73,2.61,35.83,-1.56
-0.17,-9.83,-0.82,2.60,34.45,-1.51
-0.14,-9.85,-0.87,2.66,34.76,-1.47
-0.16,-9.79,-0.72,2.70,34.20,-1.63
-0.14,-9.95,-0.60,2.44,31.18,-1.36
-0.14,-9.80,-0.50,2.43,25.44,-1.35
-0.29,-9.94,-0.57,2.11,22.87,-1.34
-0.13,-9.75,-0.57,3.89,18.34,-1.40
-0.08,-9.79,-0.74,1.83,14.36,-1.39
-0.02,-9.95,-0.72,1.62,11.68,-1.32
-0.09,-9.90,-0.67,1.72,9.83,-1.32
0.14,-9.82,-0.64,1.64,8.31,-1.31
-0.08,-9.79,-0.72,1.63,6.73,-1.36
-0.06,-9.79,-0.72,1.54,4.88,-1.24
-0.08,-9.77,-0.72,1.39,2.97,-1.14
0.00,-9.82,-0.75,1.23,1.63,-1.26
-0.01,-9.82,-0.78,1.39,1.38,-1.08
-0.14,-9.82,-0.71,1.26,1.76,-1.30
0.01,-9.82,-0.78,1.46,0.01,-1.18
-0.08,-9.83,-0.65,1.37,1.18,-1.21
-0.03,-9.86,-0.63,1.33,0.65,-1.39
-0.04,-9.90,-0.83,1.23,0.36,-1.14
-0.02,-9.80,-0.88,1.31,1.06,-1.35
-0.12,-9.83,-0.67,1.16,0.85,-1.23
-0.06,-9.84,-0.74,1.25,0.27,-1.19
-0.06,-9.85,-0.68,1.21,0.04,-1.06
-0.05,-9.81,-0.66,1.22,0.32,-1.40
-0.03,-9.85,-0.86,1.37,0.96,-1.09
-0.02,-9.80,-0.64,1.24,0.59,-1.11
0.02,-9.85,-0.74,1.23,0.47,-1.25
-0.03,-9.80,-0.85,1.24,0.88,-1.16
0.01,-9.88,-0.63,1.18,0.64,-1.17
