0.05,-9.85,-0.63,1.37,0.84,-1.14
0.00,-9.84,-0.87,1.23,0.54,-1.31
0.01,-9.66,-0.85,1.36,0.63,-1.10
0.00,-9.83,-0.82,1.38,0.67,-1.06
-0.01,-9.83,-0.64,1.25,0.75,-1.21
0.15,-9.85,-0.74,1.15,0.67,-1.11
-0.03,-9.78,-0.76,1.33,0.53,-1.10
-0.02,-9.82,-0.72,1.21,0.69,-1.21
0.14,-9.84,-0.67,1.20,0.44,-1.35
-0.03,-9.87,-0.63,1.21,0.62,-1.18
-0.11,-9.84,-0.80,1.34,0.46,-1.21
0.04,-9.83,-0.79,1.37,0.77,-1.12
0.07,-9.84,-0.98,1.44,3.67,-1.31
0.00,-9.84,-1.14,1.60,12.44,-1.27
0.12,-9.83,-1.19,2.05,21.29,-1.40
0.00,-9.81,-1.31,2.28,30.47,-1.64
-0.03,-9.81,-1.08,2.75,38.10,-1.59
-0.04,-9.82,-1.05,2.62,44.08,-1.69
-0.21,-9.80,-1.01,3.09,48.76,-1.61
-0.26,-9.95,-1.08,3.31,51.89,-1.60
-0.22,-9.84,-0.92,3.33,55.79,-1.82
-0.34,-9.77,-0.89,3.43,57.12,-1.83
-0.22,-9.84,-0.73,3.53,56.57,-1.57
-0.38,-9.80,-0.51,3.27,51.53,-1.55
-0.26,-9.79,-0.60,2.94,45.24,-1.57
-0.25,-9.82,-0.66,2.93,42.51,-1.50
-0.19,-9.91,-0.69,2.89,42.98,-1.55
-0.13,-9.69,-0.67,2.82,40.76,-1.50
-0.10,-9.89,-0.85,2.76,40.58,-1.66
-0.17,-9.79,-0.78,2.89,40.24,-1.59
-0.24,-9.84,-0.57,2.56,35.83,-1.55
-0.19,-9.84,-0.55,2.37,29.02,-1.69
-0.24,-9.93,-0.45,2.05,22.27,-1.41
-0.13,-9.95,-0.51,1.90,15.69,-1.37
-0.06,-9.79,-0.64,1.82,11.53,-1.40
-0.07,-9.96,-0.49,1.71,8.79,-1.09
-0.10,-9.67,-0.62,1.34,5.66,-1.27
-0.12,-9.82,-0.68,1.43,2.47,-1.25
-0.02,-9.83,-0.62,1.34,-0.18,-1.10
-0.02,-9.67,-0.66,1.34,-0.49,-1.25
-0.06,-9.84,-0.92,1.33,0.44,-1.13
-0.04,-9.87,-0.74,1.29,0.81,-1.38
0.11,-9.83,-0.89,1.23,-0.05,-1.30
-0.08,-9.81,-0.79,1.30,-0.31,-1.27
-0.00,-9.82,-0.76,1.17,-1.33,-1.09
-0.06,-9.92,-0.74,1.16,-2.02,-1.23
-0.02,-9.83,-0.76,1.24,-2.20,-1.13
-0.05,-9.84,-0.85,1.12,-1.88,-1.23
-0.03,-9.81,-0.89,1.21,0.11,-1.28
-0.05,-9.83,-0.78,1.24,1.53,-1.21
-0.06,-9.81,-0.75,1.27,0.40,-1.14
0.01,-9.83,-0.91,1.22,0.60,-1.27
-0.06,-9.89,-0.73,1.34,0.76,-1.21
-0.02,-9.84,-0.76,1.28,0.98,-1.13
0.12,-9.80,-0.81,1.34,2.19,-1.22
-0.02,-9.82,-0.75,1.34,3.43,-1.18
0.00,-9.66,-0.89,1.39,3.55,-1.26
-0.08,-9.83,-0.68,1.35,2.96,-1.15
-0.02,-9.67,-0.73,1.41,1.83,-1.09
-0.22,-9.80,-0.64,1.19,0.65,-1.24
0.09,-9.88,-0.66,1.12,-1.20,-1.34
-0.06,-9.79,-0.73,1.20,-1.20,-1.19
-0.01,-9.81,-0.92,1.34,0.11,-1.13
0.01,-9.85,-0.82,1.39,1.40,-1.29
-0.09,-9.78,-0.78,1.32,0.34,-1.22
-0.04,-9.78,-0.76,1.18,0.09,-1.16
