-0.03,-9.69,-0.87,1.21,0.65,-1.30
-0.14,-9.83,-0.77,1.31,0.60,-1.21
0.01,-9.84,-0.88,1.36,0.53,-1.11
-0.00,-9.88,-0.78,1.27,0.52,-1.24
-0.04,-9.79,-0.91,1.21,0.56,-1.20
-0.15,-9.79,-0.82,1.36,0.61,-1.21
-0.05,-9.82,-0.80,1.12,0.50,-1.15
-0.15,-9.79,-0.85,1.26,0.56,-1.31
0.02,-9.84,-0.68,1.31,0.64,-1.25
-0.14,-9.83,-0.69,1.28,0.50,-1.29
0.02,-9.84,-0.92,1.43,0.57,-1.24
-0.14,-9.68,-0.78,1.17,0.56,-1.28
-0.05,-9.84,-0.89,1.22,0.56,-1.25
-0.05,-9.67,-0.77,1.40,0.75,-1.22
-0.00,-9.94,-0.78,1.14,0.75,-1.21
-0.01,-9.85,-0.73,1.31,0.63,-1.08
-0.03,-9.81,-0.83,1.40,0.69,-1.19
0.14,-9.81,-0.65,1.24,0.67,-1.35
-0.13,-9.80,-0.87,1.35,0.34,-1.13
0.03,-9.94,-0.74,1.38,0.98,-1.18
-0.12,-9.78,-0.83,1.35,0.61,-1.24
0.11,-9.84,-1.03,1.39,2.94,-1.29
0.22,-9.90,-1.15,1.80,9.54,-1.34
-0.01,-9.94,-1.17,0.08,17.91,-1.25
0.06,-9.95,-1.16,2.32,24.95,-1.37
0.13,-9.90,-0.96,2.33,28.44,-1.45
-0.11,-9.90,-1.05,2.44,30.34,-1.56
-0.04,-9.84,-0.86,2.58,33.08,-1.44
-0.15,-9.82,-1.03,2.80,35.38,-1.42
-0.13,-9.80,-0.83,2.71,36.12,-1.53
-0.01,-9.66,-1.06,2.72,36.22,-1.56
-0.30,-9.82,-0.68,2.80,36.56,-1.44
-0.14,-9.83,-0.70,2.76,36.47,-1.46
-0.12,-9.83,-0.73,2.83,35.43,-1.57
-0.16,-9.87,-0.77,2.45,33.80,-1.53
-0.05,-9.69,-0.71,2.66,32.38,-1.61
-0.12,-9.83,-0.80,2.60,32.04,-1.41
-0.13,-9.82,-0.69,2.54,31.66,-1.33
-0.11,-9.82,-0.83,2.55,31.43,-1.39
-0.15,-9.79,-0.83,2.48,31.50,-1.42
-0.15,-9.87,-0.71,2.44,30.44,-1.55
-0.13,-9.82,-0.73,2.47,27.91,-1.50
-0.05,-9.85,-0.84,2.26,27.47,-1.51
-0.02,-9.85,-0.98,2.49,30.18,-1.49
-0.11,-9.86,-0.75,2.48,32.30,-1.50
-0.11,-9.84,-0.58,2.31,28.66,-1.44
-0.30,-9.84,-0.69,2.18,22.94,-1.48
-0.09,-9.84,-0.69,2.05,19.70,-1.31
-0.12,-9.83,-0.72,1.85,17.86,-1.26
-0.06,-9.84,-0.91,2.00,16.81,-1.30
-0.06,-9.82,-0.74,1.83,16.03,-1.31
-0.11,-9.84,-0.76,1.76,14.08,-1.17
-0.06,-9.94,-0.68,1.82,12.11,-1.36
-0.05,-9.82,-0.76,1.82,9.80,-1.31
-0.10,-9.79,-0.71,1.64,7.17,-1.36
-0.06,-9.85,-0.68,1.51,4.24,-1.17
-0.10,-9.84,-0.68,1.32,2.08,-1.24
-0.08,-9.83,-0.65,1.34,-0.81,-1.06
-0.00,-9.84,-0.80,1.25,-0.64,-1.25
-0.03,-9.88,-0.88,1.35,0.92,-1.19
-0.02,-9.84,-0.76,1.43,1.21,-1.15
-0.09,-9.83,-0.63,1.31,0.12,-1.23
-0.05,-9.86,-0.90,1.43,0.05,-1.05
-0.14,-9.83,-0.81,1.28,0.74,-1.15
-0.02,-9.85,-0.73,1.36,0.64,-1.39
